Id,Price (EUR),Transmission,Number of Gears,Body Type,Number of seats,Drive wheel,Fuel Type,Number of Cylinders,Volume of engine,Power,Max Torque,Top Speed,Acceleration to 100km/h,Combined consumption l/100km
30587,10732,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1196,45,88,145.0,20.0,5.9
30621,11115,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,973,55,82,150.0,18.0,5.7
30657,12375,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,973,58,85,155.0,17.0,5.6
30686,11595,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,60,88,156.0,16.0,5.3
30772,13570,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,60,88,150.0,18.2,5.6
30809,12795,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,65,90,155.0,18.2,5.0
30831,14395,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,65,90,155.0,18.2,5.1
30877,8268,4 speed manual transmission,4,"2-doors, sedan",5,front,gasoline,4,993,45,68,143.0,19.5,6.2
30892,8662,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,993,45,68,143.0,19.5,6.2
30920,10573,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1196,45,88,143.0,18.0,6.8
30928,25906,5 speed manual transmission,5,"3-doors, suv/crossover",4,front+rear,gasoline,4,1998,116,170,157.0,17.9,10.9
30929,24028,5 speed manual transmission,5,"3-doors, suv/crossover",4,front+rear,gasoline,4,1998,116,172,158.0,15.6,11.8
30937,27678,5 speed manual transmission,5,"3-doors, suv/crossover",4,front+rear,gasoline,4,2198,136,202,165.0,13.4,11.1
30949,27721,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2410,125,195,153.0,18.6,11.3
30953,28339,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2198,136,202,161.0,13.6,11.4
30961,29448,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2198,136,202,161.0,14.0,11.1
30979,34995,5 speed manual transmission,5,"2-doors, convertible",2,rear,gasoline,4,1998,264,353,229.0,5.7,9.2
30980,28395,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,4,1598,115,155,192.0,12.9,7.4
31065,27995,6 speed manual transmission,6,"4-doors, sedan",5,front,gasoline,4,1598,115,155,192.0,12.9,7.4
31150,29195,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1598,115,155,187.0,13.8,7.6
31235,7275,4 speed manual transmission,4,"2-doors, hatchback",5,front,gasoline,4,1196,53,82,140.0,18.5,8.5
31261,7422,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1196,53,82,140.0,18.5,8.5
31288,9750,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1196,54,84,155.0,17.0,6.7
31356,10425,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1297,60,96,160.0,15.5,7.1
31394,11108,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1297,60,94,155.0,16.0,7.6
31399,7587,4 speed manual transmission,4,"4-doors, hatchback",5,front,gasoline,4,1196,53,82,140.0,18.5,8.5
31423,7735,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1196,53,82,140.0,18.5,8.5
31450,10440,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1196,54,84,155.0,17.0,6.7
31510,11501,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1297,60,96,160.0,15.5,7.1
31553,11507,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1297,60,94,155.0,16.0,7.6
31572,10776,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1196,54,84,155.0,17.0,6.7
31623,11851,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1297,60,96,160.0,15.5,7.1
31662,11238,4 speed manual transmission,4,"3-doors, station wagon",5,front,gasoline,4,1196,54,84,150.0,17.5,7.1
31676,12229,4 speed manual transmission,4,"3-doors, station wagon",5,front,gasoline,4,1297,60,96,155.0,16.0,7.5
31687,9038,4 speed manual transmission,4,"3-doors, station wagon",5,front,gasoline,4,1196,60,88,147.0,17.0,8.0
77705,17346,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,2393,128,180,195.0,10.4,10.9
77716,27045,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,1997,140,177,200.0,11.3,9.9
77721,29100,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,1997,140,179,203.0,11.3,9.2
77726,12240,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,1198,80,110,170.0,13.7,5.0
77745,15040,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,71,95,158.0,16.4,4.6
77758,63344,6 speed manual transmission,6,"4-doors, pick-up",5,front+rear,diesel,4,2488,190,450,180.0,11.1,8.4
77762,37391,5 speed manual transmission,5,"3-doors, suv/crossover",5,front+rear,diesel,6,2826,116,235,150.0,NaN,11.6
77764,27681,5 speed manual transmission,5,"3-doors, suv/crossover",5,front+rear,diesel,6,2826,92,170,135.0,NaN,12.3
77766,41593,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,diesel,6,2826,116,235,150.0,NaN,12.0
77768,30471,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,diesel,6,2826,92,170,135.0,NaN,12.4
77770,10389,5 speed manual transmission,5,"4-doors, mpv",5,front,gasoline,4,1488,75,122,145.0,14.8,NaN
77774,20735,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1974,98,150,170.0,13.5,9.5
77778,19615,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1809,135,191,200.0,9.6,8.4
77782,9799,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1598,81,130,160.0,11.2,7.9
77784,11796,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1809,90,150,180.0,10.8,7.5
77786,10435,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,81,130,160.0,11.2,7.5
77787,27179,5 speed manual transmission,5,"3-doors, suv/crossover",5,front+rear,gasoline,4,2389,124,197,160.0,13.2,11.1
77795,26226,5 speed manual transmission,5,"3-doors, suv/crossover",5,front+rear,gasoline,4,2389,118,191,160.0,13.7,11.9
77801,27560,5 speed manual transmission,5,"3-doors, suv/crossover",5,front+rear,gasoline,4,2389,118,191,160.0,13.7,11.9
77811,30492,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2389,124,197,160.0,14.0,11.4
77819,30764,5 speed manual transmission,5,"5-doors, suv/crossover",7,front+rear,gasoline,4,2389,118,191,160.0,14.3,12.3
77825,32285,5 speed manual transmission,5,"5-doors, suv/crossover",7,front+rear,gasoline,4,2389,118,191,160.0,14.3,12.3
77835,22395,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,3,999,105,170,195.0,11.7,4.3
77865,14936,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,6,2461,115,179,180.0,11.5,11.4
77869,15341,4 speed manual transmission,4,"5-doors, station wagon",5,rear,gasoline,6,2461,115,179,180.0,11.5,11.4
77910,19404,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,3,1199,81,118,170.0,14.0,5.1
77923,33004,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,4,1490,140,250,210.0,9.9,5.5
77952,33004,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1490,140,250,207.0,10.2,5.6
77972,15599,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,999,75,96,168.0,14.0,5.1
77974,23574,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,4,1598,115,155,170.0,12.5,6.5
78005,40704,5 speed manual transmission,5,"3-doors, suv/crossover",4,front+rear,gasoline,6,3165,177,260,170.0,11.5,14.4
78008,45242,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,6,3165,177,260,170.0,11.5,14.4
78011,29195,6 speed manual transmission,6,"5-doors, mpv",NaN,front,gasoline,4,1364,120,200,192.0,11.8,6.1
78046,18400,5 speed semi-automatic,5,"5-doors, suv/crossover",5,front,gasoline,3,1199,82,118,170.0,15.4,4.4
78092,7996,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1290,65,92,147.0,16.9,8.2
78099,10884,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1290,65,92,152.0,17.0,7.5
78111,9026,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1290,65,92,147.0,17.3,8.4
78116,12084,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1472,73,114,156.0,14.0,7.3
78148,10221,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1796,80,140,156.0,15.8,9.1
78154,11063,4 speed manual transmission,4,"5-doors, station wagon",5,rear,gasoline,4,1796,80,140,150.0,17.1,10.3
78160,19739,4 speed manual transmission,4,"5-doors, coup&eacute;",4,rear,gasoline,4,1971,106,165,179.0,10.7,10.9
78162,19739,4 speed manual transmission,4,"5-doors, convertible",4,rear,gasoline,4,1971,106,165,179.0,10.7,10.9
78163,12375,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1796,80,140,156.0,15.5,9.1
78187,14609,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1796,90,144,165.0,14.5,8.6
78214,14498,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1971,100,158,162.0,14.2,9.3
78227,18174,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1971,107,161,168.0,14.3,10.0
78249,17196,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,6,2664,136,203,182.0,10.6,12.1
78260,46536,6 speed manual transmission,6,"4-doors, bus",NaN,front,diesel,4,2198,110,250,140.0,NaN,7.1
12637,15995,6 speed manual transmission,6,"3-doors, hatchback",5,front,gasoline,4,1242,80,114,172.0,13.4,6.3
12675,15995,6 speed manual transmission,6,"3-doors, hatchback",5,front,gasoline,4,1368,95,128,180.0,12.0,6.5
12684,16695,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1242,80,114,170.0,13.8,6.5
12709,16995,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1368,95,128,178.0,12.4,6.7
12712,17895,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1368,95,128,176.0,13.0,6.8
12738,21695,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1598,105,150,183.0,12.8,7.2
12742,14113,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1580,78,124,168.0,13.8,8.3
12753,13611,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1372,69,106,163.0,14.4,7.3
12764,15179,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1580,78,124,165.0,14.3,8.4
12771,13818,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1372,69,106,160.0,15.0,7.4
12781,12456,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1372,69,106,161.0,13.0,7.2
12787,11095,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1372,71,103,161.0,13.0,6.9
12813,12819,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1372,69,106,161.0,13.0,7.2
12823,22462,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1761,100,147,165.0,14.3,10.3
12831,24028,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1761,99,147,165.0,14.3,10.3
12843,31345,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1997,136,190,185.0,11.2,9.1
12859,7918,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,903,45,67,140.0,17.5,6.2
12871,8690,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,999,45,74,145.0,17.7,5.9
12883,7828,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1116,55,86,150.0,15.0,6.6
12891,9666,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,999,45,74,145.0,17.7,5.9
12898,106505,traploze automatic,t,"4-doors, sedan",4,rear,gasoline,4,1998,408,1300,200.0,5.9,2.1
12901,24386,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1596,100,145,175.0,12.9,6.9
12942,21600,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1596,85,141,165.0,15.9,6.6
12977,23985,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1596,105,150,177.0,13.5,6.9
13012,29415,5 speed manual transmission,5,"3-doors, coup&eacute;",4,front,gasoline,4,1998,130,176,209.0,10.3,8.3
13015,7861,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1117,50,83,144.0,17.2,6.3
13038,9516,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1117,50,83,145.0,18.2,6.5
13080,12479,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1264,60,101,153.0,16.1,6.7
13093,12701,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1264,60,101,153.0,17.7,6.9
13113,13155,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1299,60,101,153.0,17.6,7.0
13147,8196,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1117,50,83,144.0,17.2,6.3
13168,9897,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1117,50,83,145.0,18.2,6.5
13213,13423,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1392,71,103,163.0,14.3,7.6
13223,13155,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1264,60,101,153.0,17.7,6.9
13241,14290,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1392,71,109,169.0,14.4,8.7
13281,13155,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1264,60,101,153.0,18.0,6.9
13292,14290,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1392,71,109,169.0,14.6,8.7
13322,8353,4 speed manual transmission,4,"3-doors, station wagon",5,front,gasoline,4,1117,50,83,142.0,18.0,6.4
13335,14408,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1392,71,103,163.0,14.3,7.6
13343,14244,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1264,60,101,153.0,18.6,7.1
13359,9132,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1296,69,100,155.0,13.2,7.4
13370,11331,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1296,60,100,157.0,15.4,6.7
13382,14290,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1392,71,109,169.0,15.0,8.7
13425,17831,4 speed manual transmission,4,"2-doors, convertible",5,front,gasoline,4,1597,79,125,169.0,11.8,7.2
13427,19144,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1597,90,123,178.0,11.5,7.9
13430,19944,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1392,71,103,163.0,15.2,7.8
13433,21777,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1597,90,134,173.0,12.8,7.6
13435,18147,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1392,75,109,169.0,14.1,8.0
35017,22684,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1587,90,135,177.0,13.3,7.4
35023,22684,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1587,90,135,175.0,15.0,7.9
35028,23630,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1587,90,135,175.0,15.0,7.4
35033,16950,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1360,75,120,167.0,13.8,6.7
35080,19440,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1360,90,133,172.0,12.8,6.5
35099,17400,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1360,75,120,167.0,14.0,6.7
35174,19890,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1360,90,133,172.0,12.8,6.5
35209,18100,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1360,75,120,160.0,15.1,6.9
35260,20090,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1360,90,133,170.0,13.5,6.7
35288,30000,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1587,110,147,191.0,12.7,7.6
35292,30923,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1587,110,147,191.0,12.7,7.6
35300,22950,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1587,110,147,182.0,11.9,7.7
35327,23785,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1587,110,147,182.0,11.9,7.7
35362,18900,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1397,95,136,185.0,11.5,6.5
35369,19900,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1397,95,136,182.0,12.7,6.5
35422,22200,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1397,98,136,182.0,12.7,6.0
35441,20850,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1397,95,136,178.0,13.4,6.5
35482,23560,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1397,98,136,182.0,13.4,6.3
35501,32100,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1598,120,160,195.0,12.9,6.9
35515,34800,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1598,120,160,195.0,12.9,6.9
35526,9520,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1118,54,90,150.0,17.3,6.5
35536,10414,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,14.2,6.5
35555,10448,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1294,65,108,159.0,15.4,6.7
35565,11971,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,14.2,6.5
35579,37620,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,4,2360,170,232,190.0,9.6,9.2
35590,12411,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1360,65,111,160.0,16.5,7.0
35621,15045,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1360,75,111,169.0,15.1,7.1
35654,14911,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1580,92,132,175.0,12.1,7.3
35670,17539,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1580,90,128,173.0,14.8,8.0
35697,17675,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1580,90,130,175.0,15.3,8.5
35728,18718,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1761,90,147,181.0,14.6,8.4
35763,21300,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1749,117,160,197.0,11.3,7.7
35828,19036,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1761,90,148,178.0,14.9,8.5
35872,19626,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1761,90,147,178.0,14.9,8.5
35919,22200,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,117,160,193.0,11.8,7.9
35999,30585,5 speed manual transmission,5,"2-doors, coup&eacute;",4,front,gasoline,4,1998,135,180,205.0,10.5,9.4
36006,32360,5 speed manual transmission,5,"2-doors, coup&eacute;",4,front,gasoline,4,1997,138,190,208.0,9.9,8.3
36022,34500,4 speed automatic,4,"2-doors, coup&eacute;",4,front,gasoline,4,1997,138,190,201.0,11.7,8.6
36033,25650,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1749,117,163,200.0,11.3,7.9
36133,24305,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1749,125,170,203.0,10.3,7.7
36161,27250,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,117,163,195.0,11.7,8.1
36261,25955,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,125,170,199.0,10.7,7.9
36292,38290,6 speed manual transmission,6,"2-doors, coup&eacute;",4,front,gasoline,4,2230,163,220,222.0,9.2,8.7
36302,41020,6 speed manual transmission,6,"2-doors, coup&eacute;",4,front,gasoline,4,2230,163,220,222.0,9.2,8.7
36306,25930,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1598,120,160,188.0,13.5,6.9
